timestamp,stock,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,volume,price_change,OFI_1,OFI_2,OFI_3,OFI_4,OFI_5
2025-01-01 09:40:04,GOOGL,105.37,193.55,106.82,175.34,106.91,105.41,193.57,106.85,175.39,106.95,23,95,41,30,67,55,80,4,28,50,341,0.74,-20.0,34.0,56.0,14.0,-1.0
2025-01-01 09:40:05,GOOGL,100.12,173.79,189.79,132.78,197.75,100.15,173.82,189.81,132.79,197.78,5,36,19,30,41,48,28,31,57,43,596,0.68,7.0,52.0,-22.0,-29.0,-26.0
2025-01-01 09:40:06,GOOGL,185.37,171.38,119.2,115.49,191.95,185.39,171.4,119.22,115.52,191.99,28,12,24,92,1,34,3,22,85,27,313,-0.47,23.0,25.0,9.0,-28.0,16.0
2025-01-01 09:40:07,GOOGL,184.74,114.29,135.0,134.65,156.01,184.77,114.32,135.03,134.68,156.03,38,88,88,61,45,58,29,54,91,34,504,-0.8,-24.0,-26.0,64.0,-31.0,-7.0
2025-01-01 09:40:08,GOOGL,192.56,194.51,149.06,157.65,190.25,192.6,194.55,149.08,157.69,190.26,64,42,44,31,11,36,32,87,39,67,287,0.3,26.0,-46.0,-44.0,-30.0,-34.0
2025-01-01 09:40:09,GOOGL,182.34,160.82,197.65,133.77,147.2,182.38,160.86,197.67,133.8,147.25,41,13,68,77,99,68,83,24,33,97,172,-0.64,-32.0,-51.0,24.0,6.0,-30.0
2025-01-01 09:40:10,GOOGL,101.47,187.54,177.9,147.06,115.96,101.51,187.56,177.94,147.08,115.99,28,19,30,21,21,48,55,30,42,37,908,0.6,20.0,6.0,-6.0,-56.0,60.0
2025-01-01 09:40:11,GOOGL,127.4,104.75,156.43,103.36,188.49,127.44,104.77,156.46,103.4,188.54,62,25,67,38,96,48,84,94,64,2,803,0.95,34.0,-29.0,-64.0,-22.0,75.0
2025-01-01 09:40:12,GOOGL,174.63,168.73,118.13,128.39,160.5,174.67,168.78,118.17,128.42,160.54,33,1,83,3,39,12,94,16,77,50,443,0.93,-29.0,-24.0,78.0,-35.0,-48.0
2025-01-01 09:40:13,GOOGL,177.38,123.79,196.35,114.01,173.35,177.42,123.83,196.38,114.04,173.38,72,84,78,94,8,19,38,6,52,34,429,-0.48,39.0,56.0,-5.0,25.0,-31.0
2025-01-01 09:40:14,GOOGL,152.31,179.56,140.39,175.74,144.61,152.33,179.59,140.42,175.77,144.63000000000002,45,29,32,94,82,67,12,58,20,50,235,0.02,-48.0,-55.0,-52.0,0.0,-16.0
2025-01-01 09:40:15,GOOGL,118.85,115.52,101.43,191.16,105.61,118.87,115.54,101.47,191.2,105.65,23,62,70,41,41,93,4,3,84,51,282,0.72,-26.0,8.0,55.0,-53.0,-1.0
2025-01-01 09:40:16,GOOGL,150.57,153.04,158.49,177.61,147.85,150.6,153.06,158.51000000000002,177.63000000000002,147.86,84,7,46,22,81,44,5,98,25,47,526,-0.11,61.0,-55.0,-24.0,59.0,40.0
2025-01-01 09:40:17,GOOGL,162.95,153.03,176.15,136.07,110.72,162.98,153.05,176.18,136.1,110.76,69,37,84,10,56,86,42,30,94,22,585,-0.29,-15.0,-37.0,38.0,-69.0,25.0
2025-01-01 09:40:18,GOOGL,109.37,166.7,172.86,112.25,154.97,109.42,166.72,172.88000000000002,112.3,154.98,20,7,86,52,37,98,46,42,60,80,689,0.67,-12.0,-30.0,-12.0,34.0,-19.0
2025-01-01 09:40:19,GOOGL,177.91,131.19,145.7,188.95,114.74,177.95,131.21,145.70999999999998,188.96,114.76,23,69,18,37,7,61,3,1,60,6,479,-0.46,3.0,43.0,41.0,-15.0,74.0
2025-01-01 09:40:20,GOOGL,198.66,155.81,178.39,121.18,152.01,198.69,155.85,178.39999999999998,121.22,152.01999999999998,82,10,99,91,65,55,28,98,48,3,230,0.74,59.0,-59.0,81.0,12.0,58.0
2025-01-01 09:40:21,GOOGL,147.65,198.7,155.09,102.95,149.17,147.69,198.71,155.12,102.97,149.20999999999998,3,28,66,34,86,22,30,98,48,65,320,0.52,33.0,18.0,-0.0,-0.0,-62.0
2025-01-01 09:40:22,GOOGL,185.69,166.29,197.98,182.83,112.46,185.72,166.34,198.03,182.86,112.5,82,17,96,84,55,87,92,46,90,59,938,0.63,79.0,-62.0,30.0,50.0,6.0
2025-01-01 09:40:23,GOOGL,147.7,107.5,118.94,115.21,168.63,147.72,107.52,118.99,115.26,168.65,42,75,54,35,31,98,46,17,85,90,588,-0.63,-11.0,46.0,29.0,5.0,-24.0
2025-01-01 09:40:24,GOOGL,179.54,112.97,167.97,154.96,100.13,179.56,113.0,167.99,154.99,100.16,34,68,57,86,25,73,87,62,39,76,817,-0.92,-8.0,-7.0,3.0,51.0,14.0
2025-01-01 09:40:25,GOOGL,186.16,176.0,166.6,103.09,123.94,186.2,176.02,166.64,103.12,123.98,25,82,11,19,49,49,34,2,30,38,882,-0.3,-9.0,14.0,60.0,9.0,24.0
2025-01-01 09:40:26,GOOGL,155.95,111.39,193.34,154.85,192.38,155.98999999999998,111.41,193.36,154.89,192.41,95,38,62,56,65,90,17,17,27,89,833,0.55,-41.0,17.0,51.0,37.0,16.0
2025-01-01 09:40:27,GOOGL,141.79,189.45,110.4,148.45,120.57,141.82,189.47,110.44,148.47,120.6,29,48,82,62,25,34,18,65,28,4,986,-0.58,56.0,10.0,-48.0,-1.0,85.0
2025-01-01 09:40:28,GOOGL,187.59,193.45,108.95,188.53,125.92,187.6,193.5,108.98,188.56,125.95,45,93,50,51,92,72,78,33,98,29,806,0.34,16.0,45.0,32.0,-11.0,67.0
2025-01-01 09:40:29,GOOGL,153.95,192.38,190.95,104.75,128.99,153.97,192.39,190.98,104.76,129.03,72,28,55,38,23,7,38,77,57,85,392,-0.9,65.0,40.0,5.0,41.0,-69.0
2025-01-01 09:40:30,GOOGL,175.04,149.41,155.19,175.3,178.45,175.06,149.43,155.21,175.31,178.48,62,19,36,69,60,34,55,27,39,42,141,0.98,-10.0,-17.0,50.0,31.0,37.0
2025-01-01 09:40:31,GOOGL,115.69,143.78,197.0,121.31,180.69,115.71,143.79,197.01,121.36,180.71,18,85,83,2,94,89,26,39,17,16,766,-0.65,-55.0,29.0,47.0,22.0,34.0
2025-01-01 09:40:32,GOOGL,184.1,132.76,198.62,138.49,126.3,184.15,132.79,198.66,138.52,126.35,34,83,58,28,72,75,53,16,26,65,796,0.21,16.0,-27.0,-25.0,26.0,-49.0
2025-01-01 09:40:33,GOOGL,168.97,192.69,182.31,149.51,143.8,169.01,192.73,182.33,149.51999999999998,143.83,28,85,53,54,25,6,11,33,69,98,195,0.06,69.0,2.0,-17.0,26.0,-47.0
2025-01-01 09:40:34,GOOGL,172.6,143.54,169.33,115.96,121.46,172.65,143.56,169.38000000000002,115.97,121.49,73,14,30,30,33,54,57,89,31,23,574,0.73,45.0,-46.0,-56.0,38.0,75.0
2025-01-01 09:40:35,GOOGL,106.33,164.05,170.02,119.03,177.8,106.38,164.10000000000002,170.04000000000002,119.05,177.83,86,17,92,3,19,91,81,96,37,21,456,0.06,-37.0,3.0,62.0,-27.0,-14.0
2025-01-01 09:40:36,GOOGL,173.17,135.06,159.96,111.53,181.49,173.19,135.07,160.01000000000002,111.58,181.51,98,60,90,22,24,12,75,60,21,80,263,-0.55,12.0,6.0,36.0,16.0,5.0
2025-01-01 09:40:37,GOOGL,152.57,192.4,163.16,103.44,156.05,152.6,192.43,163.2,103.46,156.07000000000002,77,40,91,32,58,76,43,52,77,80,901,-0.49,-64.0,-20.0,1.0,-56.0,0.0
2025-01-01 09:40:38,GOOGL,195.98,195.01,100.42,133.78,104.55,196.02,195.06,100.45,133.82,104.59,98,85,88,49,59,13,45,46,23,32,939,0.05,21.0,45.0,6.0,17.0,48.0
2025-01-01 09:40:39,GOOGL,167.27,144.93,126.35,122.3,175.28,167.3,144.96,126.38,122.34,175.31,74,1,7,44,61,26,30,1,63,15,410,0.18,-13.0,15.0,-81.0,-40.0,2.0
2025-01-01 09:40:40,GOOGL,129.34,123.54,139.0,178.86,119.17,129.37,123.57,139.05,178.88000000000002,119.18,97,95,34,79,51,36,53,90,94,62,188,0.87,-10.0,-23.0,27.0,35.0,-47.0
2025-01-01 09:40:41,GOOGL,115.74,106.79,126.52,184.98,110.61,115.78,106.8,126.53,185.03,110.65,63,6,35,32,78,6,63,18,31,52,755,-0.32,30.0,-10.0,72.0,-47.0,10.0
2025-01-01 09:40:42,GOOGL,162.9,194.57,139.47,149.36,169.83,162.92000000000002,194.61,139.51,149.4,169.86,32,25,53,64,33,38,92,79,8,1,414,-0.48,-31.0,19.0,18.0,23.0,-45.0
2025-01-01 09:40:43,GOOGL,197.03,154.87,190.75,121.57,198.34,197.07,154.92000000000002,190.77,121.6,198.35,33,24,71,38,79,50,89,64,81,97,485,0.45,1.0,3.0,18.0,-73.0,46.0
2025-01-01 09:40:44,GOOGL,150.13,130.34,108.43,154.75,130.6,150.18,130.37,108.45,154.78,130.63,97,71,38,8,34,17,17,94,82,53,931,-0.02,33.0,72.0,-30.0,-30.0,44.0
2025-01-01 09:40:45,GOOGL,112.84,125.64,198.45,175.67,148.2,112.86,125.67,198.47,175.69,148.20999999999998,11,86,40,92,70,39,70,20,4,89,880,0.87,-22.0,-53.0,2.0,84.0,36.0
2025-01-01 09:40:46,GOOGL,122.33,112.15,183.02,157.69,128.46,122.36,112.18,183.05,157.73,128.49,76,25,84,18,24,63,79,95,1,15,793,0.76,65.0,-9.0,-75.0,3.0,74.0
2025-01-01 09:40:47,GOOGL,186.23,186.44,185.95,155.42,161.69,186.28,186.46,185.99,155.45,161.74,95,12,97,3,75,53,43,5,47,27,994,-0.05,19.0,-13.0,13.0,-46.0,51.0
2025-01-01 09:40:48,GOOGL,108.58,179.49,128.36,164.58,110.15,108.62,179.53,128.39,164.62,110.17,26,8,80,93,32,21,96,45,55,12,787,-0.84,32.0,-53.0,-40.0,90.0,15.0
2025-01-01 09:40:49,GOOGL,138.51,120.97,181.3,167.65,197.03,138.56,121.02,181.32,167.68,197.05,59,54,28,9,26,29,10,27,63,62,707,0.37,33.0,86.0,-52.0,-84.0,-6.0
2025-01-01 09:40:50,GOOGL,118.87,164.81,151.5,198.19,151.0,118.88,164.83,151.55,198.24,151.04,72,19,99,64,43,44,25,17,39,25,966,0.72,-15.0,-35.0,10.0,55.0,37.0
2025-01-01 09:40:51,GOOGL,131.97,102.74,191.83,121.84,172.85,132.01,102.76,191.85,121.86,172.89,51,49,38,34,29,64,23,23,16,44,671,0.94,-21.0,2.0,-61.0,23.0,-14.0
2025-01-01 09:40:52,GOOGL,100.45,190.24,143.32,166.4,185.1,100.48,190.25,143.34,166.44,185.12,41,38,87,56,76,44,64,24,93,41,127,-0.28,20.0,-11.0,-1.0,22.0,47.0
2025-01-01 09:40:53,GOOGL,134.96,120.96,188.56,141.42,175.24,134.99,121.0,188.58,141.45999999999998,175.28,74,17,99,21,73,81,32,48,38,28,565,-0.87,33.0,32.0,12.0,55.0,13.0
2025-01-01 09:40:54,GOOGL,174.65,141.95,127.47,166.53,183.31,174.68,141.98999999999998,127.48,166.57,183.33,31,99,88,67,56,19,4,28,44,30,903,-0.89,-43.0,82.0,20.0,46.0,-17.0
2025-01-01 09:40:55,GOOGL,169.73,195.92,165.88,127.54,118.17,169.75,195.94,165.9,127.55,118.22,51,52,15,4,82,9,67,91,82,81,813,-0.14,10.0,-47.0,-73.0,-38.0,-51.0
2025-01-01 09:40:56,GOOGL,135.39,116.52,111.21,185.94,136.32,135.41,116.55,111.22,185.97,136.34,97,24,21,2,83,45,82,10,45,37,762,0.09,-36.0,-15.0,81.0,-2.0,1.0
2025-01-01 09:40:57,GOOGL,193.1,103.43,104.25,171.67,157.55,193.11,103.48,104.28,171.7,157.58,90,31,87,50,84,23,45,91,79,38,238,0.63,-7.0,37.0,-81.0,-34.0,1.0
2025-01-01 09:40:58,GOOGL,184.9,120.3,106.11,183.61,104.23,184.92,120.33,106.15,183.66000000000005,104.27,61,94,38,76,39,89,54,62,19,2,249,-0.43,-66.0,63.0,-49.0,26.0,36.0
2025-01-01 09:40:59,GOOGL,157.83,198.34,117.44,110.15,179.56,157.84,198.38,117.46,110.19,179.57,6,68,72,48,79,45,12,70,21,96,323,0.48,44.0,-26.0,34.0,-2.0,40.0
2025-01-01 09:41:00,GOOGL,125.46,129.94,164.03,196.52,121.39,125.5,129.99,164.06,196.54,121.43,49,71,75,54,33,94,96,37,77,7,379,-0.23,-49.0,-84.0,3.0,6.0,89.0
2025-01-01 09:41:01,GOOGL,104.91,171.89,153.82,172.36,164.79,104.96,171.91,153.84,172.38000000000002,164.82,30,77,94,76,74,55,39,74,82,6,283,-0.57,39.0,6.0,-37.0,-5.0,41.0
2025-01-01 09:41:02,GOOGL,114.13,184.24,171.69,182.14,115.79,114.18,184.28,171.73,182.17,115.83,66,55,45,33,22,42,76,27,11,42,561,0.39,36.0,-22.0,-49.0,-43.0,-36.0
2025-01-01 09:41:03,GOOGL,126.97,116.99,188.94,116.09,134.41,127.0,117.02,188.96,116.14,134.45,86,4,45,46,84,67,9,82,57,16,406,-0.53,20.0,67.0,0.0,-46.0,62.0
2025-01-01 09:41:04,GOOGL,111.7,148.42,149.11,145.6,177.83,111.71,148.45999999999998,149.14,145.62,177.87,89,53,71,30,53,31,12,9,98,67,469,-0.75,36.0,49.0,73.0,-16.0,-31.0
2025-01-01 09:41:05,GOOGL,133.4,106.8,161.03,185.75,180.96,133.44,106.82,161.07,185.8,181.0,27,27,88,65,39,77,84,36,76,69,360,-0.94,-62.0,-72.0,17.0,35.0,-14.0
2025-01-01 09:41:06,GOOGL,179.42,184.98,141.55,135.49,119.44,179.42999999999998,185.02,141.56,135.54000000000002,119.46,9,36,5,79,73,89,50,28,27,47,260,0.07,-18.0,9.0,8.0,49.0,22.0
2025-01-01 09:41:07,GOOGL,198.37,179.92,119.26,135.24,121.69,198.39,179.92999999999998,119.31,135.29000000000002,121.72,67,93,16,10,68,52,50,68,2,75,562,-0.26,58.0,0.0,-40.0,25.0,-5.0
2025-01-01 09:41:08,GOOGL,111.84,181.4,120.12,175.49,147.39,111.87,181.44,120.13,175.5,147.41,17,71,15,51,27,9,64,63,85,53,328,0.73,43.0,-22.0,-1.0,41.0,-41.0
2025-01-01 09:41:09,GOOGL,170.25,112.2,134.82,101.94,189.28,170.29,112.23,134.86,101.99,189.3,44,38,41,25,49,60,2,65,3,93,497,0.11,27.0,62.0,26.0,82.0,22.0
2025-01-01 09:41:10,GOOGL,182.21,189.85,154.62,129.4,110.95,182.25,189.87,154.66,129.43,110.99,89,55,16,88,12,99,59,73,37,32,310,0.26,45.0,17.0,-25.0,63.0,61.0
2025-01-01 09:41:11,GOOGL,105.67,190.3,101.8,180.33,147.93,105.71,190.33,101.84,180.35,147.97,31,23,21,12,4,37,75,9,26,27,576,0.38,62.0,-32.0,64.0,-76.0,-8.0
2025-01-01 09:41:12,GOOGL,192.39,115.62,126.93,129.4,130.53,192.41,115.66,126.95,129.42000000000002,130.56,70,23,17,88,64,29,52,94,24,35,224,-0.54,39.0,23.0,-4.0,2.0,-8.0
2025-01-01 09:41:13,GOOGL,119.34,169.5,196.49,118.31,111.54,119.37,169.53,196.53,118.34,111.55,52,35,23,49,16,58,50,78,64,52,139,0.85,-29.0,12.0,6.0,-40.0,-17.0
2025-01-01 09:41:14,GOOGL,142.78,166.87,185.02,128.24,138.9,142.8,166.89,185.05,128.27,138.91,65,53,89,70,87,33,78,36,18,51,843,-0.29,13.0,-28.0,42.0,21.0,71.0
2025-01-01 09:41:15,GOOGL,150.95,158.27,129.2,199.24,173.7,150.97,158.31,129.23,199.28,173.72,11,3,19,91,7,91,34,11,5,71,263,-0.46,-54.0,44.0,25.0,21.0,-80.0
2025-01-01 09:41:16,GOOGL,102.26,157.13,139.66,123.74,113.42,102.29,157.16,139.71,123.76,113.43,46,91,21,97,39,40,44,36,55,89,298,-0.47,51.0,-10.0,2.0,-50.0,-18.0
2025-01-01 09:41:17,GOOGL,141.29,130.62,183.47,149.3,124.61,141.34,130.64,183.48,149.32000000000002,124.62,34,16,59,1,41,28,15,80,46,32,650,-0.24,-12.0,29.0,38.0,-96.0,2.0
2025-01-01 09:41:18,GOOGL,168.39,145.41,135.42,161.43,153.61,168.41,145.43,135.42999999999998,161.45000000000002,153.63000000000002,55,78,92,25,92,79,52,56,22,47,297,0.25,21.0,62.0,24.0,24.0,51.0
2025-01-01 09:41:19,GOOGL,175.77,110.33,148.01,142.19,111.36,175.79000000000002,110.36,148.04999999999998,142.21,111.39,82,38,17,89,17,93,45,46,8,93,754,-0.58,27.0,7.0,-75.0,14.0,-46.0
2025-01-01 09:41:20,GOOGL,124.7,156.84,100.4,101.74,114.22,124.72,156.87,100.44,101.76,114.24,95,78,57,95,33,44,53,80,20,63,278,0.55,49.0,40.0,-34.0,-12.0,16.0
2025-01-01 09:41:21,GOOGL,174.26,171.73,161.32,181.27,103.42,174.29999999999998,171.76,161.37,181.32,103.44,68,7,66,73,23,36,12,23,95,11,996,0.65,-27.0,-71.0,9.0,-22.0,52.0
2025-01-01 09:41:22,GOOGL,187.03,128.26,179.45,104.97,141.77,187.04,128.28,179.5,105.01,141.81,20,81,97,81,29,9,4,40,55,13,489,-0.53,-48.0,8.0,31.0,40.0,6.0
2025-01-01 09:41:23,GOOGL,139.73,128.46,119.96,106.71,133.79,139.73999999999998,128.49,119.97,106.76,133.84,29,55,58,24,45,80,9,85,66,2,776,0.79,-71.0,-26.0,-45.0,-57.0,11.0
2025-01-01 09:41:24,GOOGL,191.08,182.83,177.34,187.72,187.6,191.1,182.88,177.38,187.74,187.63,55,83,86,39,76,55,30,42,5,45,803,0.25,26.0,28.0,28.0,15.0,31.0
2025-01-01 09:41:25,GOOGL,186.95,176.59,111.82,194.93,106.97,186.98,176.64,111.86,194.97,107.01,9,59,30,84,44,49,16,86,74,84,280,0.47,6.0,14.0,-44.0,45.0,-39.0
2025-01-01 09:41:26,GOOGL,113.6,195.14,109.19,120.01,113.92,113.64,195.18,109.21,120.06,113.94,76,2,50,76,26,85,37,55,18,24,641,0.94,-36.0,-57.0,31.0,56.0,-18.0
2025-01-01 09:41:27,GOOGL,151.46,133.9,182.92,106.71,109.32,151.48000000000002,133.93,182.96,106.76,109.35,55,4,11,59,3,74,12,73,21,98,501,0.03,-21.0,25.0,-39.0,-3.0,-74.0
2025-01-01 09:41:28,GOOGL,159.86,143.24,175.85,158.45,166.5,159.9,143.28,175.87,158.48,166.54,19,28,91,19,31,54,99,62,14,50,862,-0.71,-36.0,24.0,11.0,-40.0,28.0
2025-01-01 09:41:29,GOOGL,127.07,198.45,110.77,140.65,167.69,127.08,198.46,110.79,140.69,167.74,3,51,99,67,80,57,20,45,6,33,782,-0.19,-3.0,23.0,17.0,8.0,49.0
2025-01-01 09:41:30,GOOGL,105.31,112.66,114.18,127.68,125.7,105.34,112.71,114.22,127.71,125.71,39,27,93,50,91,55,28,57,82,79,371,0.27,2.0,-8.0,-6.0,-76.0,-46.0
2025-01-01 09:41:31,GOOGL,176.42,118.41,160.09,173.39,135.7,176.44,118.43,160.14,173.41,135.70999999999998,16,56,3,53,35,80,85,21,65,57,833,-0.1,-23.0,29.0,-90.0,3.0,-56.0
2025-01-01 09:41:32,GOOGL,164.2,116.25,105.26,116.01,125.18,164.23999999999998,116.27,105.28,116.06,125.22,18,66,40,3,17,24,2,70,40,26,284,0.76,56.0,83.0,-49.0,25.0,31.0
2025-01-01 09:41:33,GOOGL,131.19,154.57,191.18,133.47,191.33,131.21,154.62,191.2,133.49,191.36,20,28,27,77,25,29,15,45,45,30,605,0.68,-5.0,-38.0,-13.0,74.0,8.0
2025-01-01 09:41:34,GOOGL,139.2,107.32,148.13,155.02,161.77,139.22,107.37,148.17,155.06,161.81,68,65,15,52,38,24,23,47,7,31,106,0.36,48.0,-8.0,-2.0,-25.0,-1.0
2025-01-01 09:41:35,GOOGL,157.0,178.76,142.16,141.73,174.6,157.04,178.79999999999998,142.21,141.75,174.62,54,45,40,35,24,35,94,37,75,34,841,-0.8,-14.0,-20.0,10.0,-68.0,-14.0
2025-01-01 09:41:36,GOOGL,135.27,104.76,166.99,133.71,173.84,135.3,104.77,167.02,133.73000000000002,173.86,79,57,85,99,87,55,56,74,4,25,741,-0.97,-20.0,38.0,45.0,71.0,9.0
2025-01-01 09:41:37,GOOGL,105.63,183.57,156.42,137.33,174.05,105.64,183.59,156.45999999999998,137.35000000000002,174.08,28,6,30,4,67,10,27,82,45,75,199,0.04,45.0,-51.0,-8.0,-95.0,-20.0
2025-01-01 09:41:38,GOOGL,186.06,153.8,174.78,154.8,154.61,186.08,153.82000000000002,174.8,154.83,154.65,69,97,77,76,19,22,8,68,71,86,117,-0.79,41.0,19.0,47.0,72.0,-11.0
2025-01-01 09:41:39,GOOGL,170.3,103.32,104.66,195.78,169.49,170.32000000000002,103.36,104.7,195.82,169.5,13,14,41,40,89,91,87,71,48,10,828,-0.24,-69.0,-79.0,-3.0,-36.0,70.0
2025-01-01 09:41:40,GOOGL,137.26,164.83,159.89,105.97,184.85,137.31,164.87,159.91,105.99,184.89,60,81,19,61,17,49,3,34,62,60,295,-0.45,42.0,67.0,-22.0,-14.0,-72.0
2025-01-01 09:41:41,GOOGL,164.17,149.87,162.38,143.58,153.1,164.22,149.89,162.4,143.61,153.13,29,46,70,83,90,73,45,77,90,53,695,0.46,-31.0,-42.0,51.0,22.0,7.0
2025-01-01 09:41:42,GOOGL,132.93,158.6,131.66,190.17,113.25,132.97,158.64,131.7,190.19,113.28,1,4,12,26,32,79,52,99,90,15,747,0.23,-6.0,-42.0,-22.0,-57.0,38.0
2025-01-01 09:41:43,GOOGL,167.2,196.97,189.95,156.68,179.34,167.22,197.0,189.98,156.70000000000002,179.38,80,19,39,50,77,60,68,32,82,80,956,-0.59,79.0,15.0,27.0,8.0,45.0
2025-01-01 09:41:44,GOOGL,126.98,155.91,104.32,186.0,147.07,127.01,155.93,104.34,186.02,147.12,91,55,25,21,25,58,38,46,75,92,468,0.01,2.0,30.0,-14.0,-29.0,-12.0
2025-01-01 09:41:45,GOOGL,100.32,148.68,119.49,109.79,153.33,100.36,148.73000000000002,119.54,109.82,153.37,52,54,35,3,33,73,7,27,1,40,774,-0.57,-15.0,31.0,10.0,74.0,8.0
2025-01-01 09:41:46,GOOGL,140.35,147.12,116.65,106.96,131.71,140.38,147.16,116.68,106.99,131.74,66,37,16,72,75,45,15,4,23,72,179,-0.56,14.0,-8.0,23.0,-22.0,-32.0
2025-01-01 09:41:47,GOOGL,120.78,103.7,142.64,143.29,123.64,120.82,103.73,142.67999999999998,143.32999999999998,123.67,18,94,36,39,41,1,81,92,71,84,781,0.18,44.0,-66.0,20.0,-33.0,-12.0
2025-01-01 09:41:48,GOOGL,127.94,134.05,192.1,102.62,153.13,127.96,134.07000000000002,192.12,102.64,153.14,73,36,22,79,78,27,82,10,22,23,919,-0.21,55.0,-58.0,-14.0,49.0,37.0
2025-01-01 09:41:49,GOOGL,138.78,138.45,115.28,175.39,121.52,138.8,138.48999999999998,115.29,175.42999999999998,121.57,68,95,98,74,37,74,42,59,75,95,877,0.99,-5.0,59.0,-49.0,-5.0,-72.0
2025-01-01 09:41:50,GOOGL,163.38,102.64,124.93,114.92,100.1,163.41,102.67,124.96,114.94,100.14,9,27,53,81,51,72,27,40,62,58,242,-0.27,-59.0,15.0,-45.0,13.0,37.0
2025-01-01 09:41:51,GOOGL,160.69,177.37,102.84,125.83,198.55,160.71,177.41,102.87,125.84,198.59,33,37,57,11,84,90,47,66,89,4,310,-0.58,-18.0,10.0,-26.0,-70.0,33.0
2025-01-01 09:41:52,GOOGL,137.8,143.2,140.89,100.42,127.1,137.83,143.23999999999998,140.92,100.45,127.14,43,78,95,67,69,64,93,52,17,83,838,-0.95,26.0,-46.0,38.0,72.0,-79.0
2025-01-01 09:41:53,GOOGL,107.82,122.71,180.65,166.04,189.34,107.87,122.73,180.67,166.07999999999998,189.37,43,64,93,27,65,13,40,32,67,14,475,-0.5,51.0,53.0,-2.0,-40.0,-4.0
2025-01-01 09:41:54,GOOGL,116.97,138.86,155.59,183.7,182.02,117.01,138.89,155.62,183.75,182.04,66,4,54,4,17,80,73,90,74,71,172,0.26,23.0,-60.0,-58.0,-23.0,-57.0
2025-01-01 09:41:55,GOOGL,117.31,144.66,187.93,178.95,157.03,117.35,144.68,187.95,178.97,157.07,56,66,25,68,15,82,7,91,82,71,603,0.81,-10.0,62.0,-29.0,-8.0,-0.0
2025-01-01 09:41:56,GOOGL,165.95,136.92,170.01,146.03,110.88,165.98999999999998,136.95999999999998,170.04,146.07,110.89,93,59,28,53,71,55,36,62,15,54,416,-0.51,37.0,-29.0,29.0,67.0,17.0
2025-01-01 09:41:57,GOOGL,191.91,130.46,159.66,143.44,144.32,191.95,130.48000000000002,159.69,143.46,144.36,27,59,9,33,70,51,97,40,6,4,870,-0.08,-66.0,-61.0,22.0,9.0,-1.0
2025-01-01 09:41:58,GOOGL,142.57,170.54,155.53,187.04,148.11,142.6,170.56,155.57,187.07,148.15,92,71,76,52,17,86,9,52,3,22,793,-0.75,-35.0,12.0,-12.0,19.0,-53.0
2025-01-01 09:41:59,GOOGL,172.86,175.49,126.5,149.52,146.41,172.88000000000002,175.51000000000002,126.52,149.56,146.45,27,14,92,50,96,29,81,28,21,24,657,0.68,-65.0,-57.0,24.0,-18.0,-2.0
2025-01-01 09:42:00,GOOGL,156.59,112.97,130.62,166.82,164.68,156.62,112.99,130.64,166.85,164.71,43,75,21,33,17,36,14,37,31,4,745,-0.65,-7.0,67.0,-71.0,-17.0,-79.0
2025-01-01 09:42:01,GOOGL,194.36,110.46,171.03,170.43,111.39,194.41000000000005,110.47,171.05,170.46,111.43,51,9,55,33,93,31,83,54,61,66,759,0.7,8.0,-69.0,34.0,0.0,-62.0
2025-01-01 09:42:02,GOOGL,192.67,143.77,187.48,147.62,140.11,192.7,143.81,187.5,147.64,140.15,3,72,11,46,96,42,17,47,30,43,491,0.75,-11.0,63.0,-44.0,31.0,3.0
2025-01-01 09:42:03,GOOGL,173.95,116.13,168.26,143.1,159.58,174.0,116.17,168.31,143.14,159.60000000000002,44,49,63,81,45,72,77,7,3,88,288,0.74,-30.0,-60.0,40.0,27.0,-51.0
2025-01-01 09:42:04,GOOGL,103.75,128.02,137.47,169.98,164.86,103.77,128.06,137.49,170.01,164.89,70,19,64,91,9,41,50,10,74,97,181,-0.19,31.0,-30.0,-3.0,10.0,-36.0
2025-01-01 09:42:05,GOOGL,129.44,143.39,129.12,122.13,135.13,129.47,143.42999999999998,129.14,122.18,135.15,49,11,31,66,10,21,1,46,95,75,718,-0.13,-21.0,-8.0,-36.0,-21.0,22.0
2025-01-01 09:42:06,GOOGL,176.63,176.71,123.76,135.26,100.38,176.64,176.73000000000002,123.78,135.29999999999998,100.41,8,32,86,17,5,72,50,94,83,12,828,-0.86,-41.0,21.0,-48.0,-49.0,63.0
2025-01-01 09:42:07,GOOGL,165.6,111.3,181.98,179.27,150.36,165.64,111.34,182.01,179.32000000000002,150.39,73,2,82,13,45,72,10,91,81,88,888,0.03,0.0,40.0,-4.0,-4.0,40.0
2025-01-01 09:42:08,GOOGL,114.08,167.18,162.82,162.24,175.48,114.1,167.22,162.87,162.27,175.51,11,18,81,98,45,26,59,6,43,94,279,0.87,46.0,16.0,85.0,38.0,0.0
