timestamp,stock,volume,price_change
2025-01-01 09:41:51,MSFT,382,-0.37
2025-01-01 09:41:52,MSFT,297,0.09
2025-01-01 09:41:53,MSFT,577,0.14
2025-01-01 09:41:54,MSFT,796,0.7
2025-01-01 09:41:55,MSFT,209,-0.44
2025-01-01 09:41:56,MSFT,998,0.31
2025-01-01 09:41:57,MSFT,438,0.57
2025-01-01 09:41:58,MSFT,550,0.51
2025-01-01 09:41:59,MSFT,571,0.01
2025-01-01 09:42:00,MSFT,328,0.8
2025-01-01 09:42:01,MSFT,628,0.54
2025-01-01 09:42:02,MSFT,830,-0.24
2025-01-01 09:42:03,MSFT,738,0.37
2025-01-01 09:42:04,MSFT,127,-0.4
2025-01-01 09:42:05,MSFT,928,0.73
2025-01-01 09:42:06,MSFT,687,-0.4
2025-01-01 09:42:07,MSFT,767,0.12
2025-01-01 09:42:08,MSFT,827,0.19
2025-01-01 09:42:09,MSFT,318,-0.66
2025-01-01 09:42:10,MSFT,417,0.69
2025-01-01 09:42:11,MSFT,271,-0.15
2025-01-01 09:42:12,MSFT,359,0.39
2025-01-01 09:42:13,MSFT,537,-0.1
2025-01-01 09:42:14,MSFT,953,0.48
2025-01-01 09:42:15,MSFT,461,0.23
2025-01-01 09:42:16,MSFT,686,-0.8
2025-01-01 09:42:17,MSFT,942,-0.47
2025-01-01 09:42:18,MSFT,694,-0.4
2025-01-01 09:42:19,MSFT,982,-0.87
2025-01-01 09:42:20,MSFT,419,0.73
2025-01-01 09:42:21,MSFT,152,-0.24
2025-01-01 09:42:22,MSFT,799,-0.66
2025-01-01 09:42:23,MSFT,196,0.69
2025-01-01 09:42:24,MSFT,492,0.2
2025-01-01 09:42:25,MSFT,672,-0.87
2025-01-01 09:42:26,MSFT,852,-0.49
2025-01-01 09:42:27,MSFT,270,0.89
2025-01-01 09:42:28,MSFT,566,0.96
2025-01-01 09:42:29,MSFT,271,0.97
2025-01-01 09:42:30,MSFT,194,-0.08
2025-01-01 09:42:31,MSFT,794,-0.77
2025-01-01 09:42:32,MSFT,747,0.9
2025-01-01 09:42:33,MSFT,794,0.8
2025-01-01 09:42:34,MSFT,839,0.76
2025-01-01 09:42:35,MSFT,291,0.07
2025-01-01 09:42:36,MSFT,764,-0.54
2025-01-01 09:42:37,MSFT,676,-0.32
2025-01-01 09:42:38,MSFT,703,-0.76
2025-01-01 09:42:39,MSFT,623,0.64
2025-01-01 09:42:40,MSFT,209,-0.55
2025-01-01 09:42:41,MSFT,202,0.26
2025-01-01 09:42:42,MSFT,176,0.44
2025-01-01 09:42:43,MSFT,885,-0.27
2025-01-01 09:42:44,MSFT,242,0.03
2025-01-01 09:42:45,MSFT,996,-0.95
2025-01-01 09:42:46,MSFT,640,-0.44
2025-01-01 09:42:47,MSFT,277,0.11
2025-01-01 09:42:48,MSFT,536,0.33
2025-01-01 09:42:49,MSFT,106,-0.8
2025-01-01 09:42:50,MSFT,203,0.72
2025-01-01 09:42:51,MSFT,445,0.73
2025-01-01 09:42:52,MSFT,553,-0.06
2025-01-01 09:42:53,MSFT,427,0.12
2025-01-01 09:42:54,MSFT,383,-0.9
2025-01-01 09:42:55,MSFT,610,0.82
2025-01-01 09:42:56,MSFT,165,0.36
2025-01-01 09:42:57,MSFT,783,0.72
2025-01-01 09:42:58,MSFT,242,0.02
2025-01-01 09:42:59,MSFT,532,-0.88
2025-01-01 09:43:00,MSFT,620,-0.14
2025-01-01 09:43:01,MSFT,347,0.22
2025-01-01 09:43:02,MSFT,921,-0.46
2025-01-01 09:43:03,MSFT,357,-0.75
2025-01-01 09:43:04,MSFT,865,0.43
2025-01-01 09:43:05,MSFT,576,-0.21
2025-01-01 09:43:06,MSFT,714,0.34
2025-01-01 09:43:07,MSFT,800,0.46
2025-01-01 09:43:08,MSFT,833,0.94
2025-01-01 09:43:09,MSFT,609,-0.39
2025-01-01 09:43:10,MSFT,285,-0.64
2025-01-01 09:43:11,MSFT,970,0.71
2025-01-01 09:43:12,MSFT,400,-0.95
2025-01-01 09:43:13,MSFT,649,0.17
2025-01-01 09:43:14,MSFT,702,-0.52
2025-01-01 09:43:15,MSFT,675,0.6
2025-01-01 09:43:16,MSFT,472,0.09
2025-01-01 09:43:17,MSFT,126,0.67
2025-01-01 09:43:18,MSFT,959,-0.31
2025-01-01 09:43:19,MSFT,558,-0.94
2025-01-01 09:43:20,MSFT,827,0.35
2025-01-01 09:43:21,MSFT,892,-0.87
2025-01-01 09:43:22,MSFT,809,0.36
2025-01-01 09:43:23,MSFT,242,0.86
2025-01-01 09:43:24,MSFT,644,-0.23
2025-01-01 09:43:25,MSFT,186,-0.99
2025-01-01 09:43:26,MSFT,408,0.73
2025-01-01 09:43:27,MSFT,718,0.05
2025-01-01 09:43:28,MSFT,240,-0.12
2025-01-01 09:43:29,MSFT,162,0.04
2025-01-01 09:43:30,MSFT,827,-0.54
2025-01-01 09:43:31,MSFT,142,0.3
2025-01-01 09:43:32,MSFT,289,0.42
2025-01-01 09:43:33,MSFT,126,-0.84
2025-01-01 09:43:34,MSFT,733,0.43
2025-01-01 09:43:35,MSFT,509,-0.83
2025-01-01 09:43:36,MSFT,972,0.38
2025-01-01 09:43:37,MSFT,760,0.29
2025-01-01 09:43:38,MSFT,932,-0.64
2025-01-01 09:43:39,MSFT,981,-0.66
2025-01-01 09:43:40,MSFT,992,0.79
2025-01-01 09:43:41,MSFT,895,0.01
2025-01-01 09:43:42,MSFT,984,-0.39
2025-01-01 09:43:43,MSFT,877,-0.36
2025-01-01 09:43:44,MSFT,469,-0.82
2025-01-01 09:43:45,MSFT,873,0.03
2025-01-01 09:43:46,MSFT,520,-0.54
2025-01-01 09:43:47,MSFT,587,-0.34
2025-01-01 09:43:48,MSFT,885,-0.44
2025-01-01 09:43:49,MSFT,394,0.02
2025-01-01 09:43:50,MSFT,407,-0.49
2025-01-01 09:43:51,MSFT,735,0.4
2025-01-01 09:43:52,MSFT,378,-0.03
2025-01-01 09:43:53,MSFT,700,0.59
2025-01-01 09:43:54,MSFT,137,0.78
2025-01-01 09:43:55,MSFT,716,-0.75
2025-01-01 09:43:56,MSFT,703,0.87
2025-01-01 09:43:57,MSFT,376,0.11
2025-01-01 09:43:58,MSFT,392,0.52
2025-01-01 09:43:59,MSFT,863,0.84
2025-01-01 09:44:00,MSFT,916,-0.25
2025-01-01 09:44:01,MSFT,334,-0.69
2025-01-01 09:44:02,MSFT,131,-0.81
2025-01-01 09:44:03,MSFT,640,-0.17
2025-01-01 09:44:04,MSFT,201,0.36
2025-01-01 09:44:05,MSFT,181,-0.98
2025-01-01 09:44:06,MSFT,556,0.17
2025-01-01 09:44:07,MSFT,643,0.26
2025-01-01 09:44:08,MSFT,694,-0.47
2025-01-01 09:44:09,MSFT,376,-0.51
2025-01-01 09:44:10,MSFT,603,0.43
2025-01-01 09:44:11,MSFT,117,0.87
2025-01-01 09:44:12,MSFT,461,0.16
2025-01-01 09:44:13,MSFT,880,-0.76
2025-01-01 09:44:14,MSFT,466,0.09
2025-01-01 09:44:15,MSFT,654,0.05
2025-01-01 09:44:16,MSFT,248,0.54
2025-01-01 09:44:17,MSFT,417,0.43
2025-01-01 09:44:18,MSFT,478,-0.51
2025-01-01 09:44:19,MSFT,447,-0.28
2025-01-01 09:44:20,MSFT,756,-0.17
2025-01-01 09:44:21,MSFT,354,-0.61
2025-01-01 09:44:22,MSFT,522,-0.11
2025-01-01 09:44:23,MSFT,952,0.58
2025-01-01 09:44:24,MSFT,222,0.52
2025-01-01 09:44:25,MSFT,813,-0.64
2025-01-01 09:44:26,MSFT,443,-0.75
2025-01-01 09:44:27,MSFT,661,0.28
2025-01-01 09:44:28,MSFT,783,0.29
2025-01-01 09:44:29,MSFT,199,0.02
2025-01-01 09:44:30,MSFT,967,-0.35
2025-01-01 09:44:31,MSFT,609,0.1
2025-01-01 09:44:32,MSFT,490,-0.86
2025-01-01 09:44:33,MSFT,806,0.46
2025-01-01 09:44:34,MSFT,969,-0.75
2025-01-01 09:44:35,MSFT,508,0.38
2025-01-01 09:44:36,MSFT,884,0.07
2025-01-01 09:44:37,MSFT,192,0.9
2025-01-01 09:44:38,MSFT,278,-0.87
2025-01-01 09:44:39,MSFT,593,-0.34
2025-01-01 09:44:40,MSFT,568,-0.26
2025-01-01 09:44:41,MSFT,891,-0.22
2025-01-01 09:44:42,MSFT,376,-0.65
2025-01-01 09:44:43,MSFT,141,-0.24
2025-01-01 09:44:44,MSFT,907,0.15
2025-01-01 09:44:45,MSFT,424,-0.7
2025-01-01 09:44:46,MSFT,888,-0.11
2025-01-01 09:44:47,MSFT,387,0.0
2025-01-01 09:44:48,MSFT,293,0.13
2025-01-01 09:44:49,MSFT,281,0.69
2025-01-01 09:44:50,MSFT,192,-0.56
2025-01-01 09:44:51,MSFT,253,-0.3
2025-01-01 09:44:52,MSFT,719,-0.62
2025-01-01 09:44:53,MSFT,409,0.63
2025-01-01 09:44:54,MSFT,687,0.31
2025-01-01 09:44:55,MSFT,692,-0.45
2025-01-01 09:44:56,MSFT,145,-0.72
2025-01-01 09:44:57,MSFT,258,0.95
2025-01-01 09:44:58,MSFT,889,-0.44
2025-01-01 09:44:59,MSFT,974,0.51
2025-01-01 09:45:00,MSFT,226,0.7
2025-01-01 09:45:01,MSFT,104,-0.85
2025-01-01 09:45:02,MSFT,788,-0.66
2025-01-01 09:45:03,MSFT,146,0.21
2025-01-01 09:45:04,MSFT,196,-0.55
2025-01-01 09:45:05,MSFT,785,0.75
2025-01-01 09:45:06,MSFT,307,-0.83
2025-01-01 09:45:07,MSFT,248,-0.56
2025-01-01 09:45:08,MSFT,302,-0.83
2025-01-01 09:45:09,MSFT,658,0.8
2025-01-01 09:45:10,MSFT,677,-0.7
2025-01-01 09:45:11,MSFT,576,0.58
2025-01-01 09:45:12,MSFT,301,-0.65
2025-01-01 09:45:13,MSFT,901,-0.42
2025-01-01 09:45:14,MSFT,238,-0.98
2025-01-01 09:45:15,MSFT,618,0.83
2025-01-01 09:45:16,MSFT,974,0.67
2025-01-01 09:45:17,MSFT,157,-0.29
2025-01-01 09:45:18,MSFT,917,0.69
2025-01-01 09:45:19,MSFT,144,0.89
2025-01-01 09:45:20,MSFT,927,-0.47
2025-01-01 09:45:21,MSFT,624,0.69
2025-01-01 09:45:22,MSFT,752,0.06
2025-01-01 09:45:23,MSFT,415,-0.74
2025-01-01 09:45:24,MSFT,808,-0.15
2025-01-01 09:45:25,MSFT,119,-0.4
2025-01-01 09:45:26,MSFT,350,0.83
2025-01-01 09:45:27,MSFT,217,-0.46
2025-01-01 09:45:28,MSFT,806,0.81
2025-01-01 09:45:29,MSFT,984,-0.15
2025-01-01 09:45:30,MSFT,115,-0.61
2025-01-01 09:45:31,MSFT,370,0.89
2025-01-01 09:45:32,MSFT,591,-0.75
2025-01-01 09:45:33,MSFT,221,-0.0
2025-01-01 09:45:34,MSFT,232,0.36
2025-01-01 09:45:35,MSFT,507,0.62
2025-01-01 09:45:36,MSFT,263,0.47
2025-01-01 09:45:37,MSFT,358,0.91
2025-01-01 09:45:38,MSFT,228,0.43
2025-01-01 09:45:39,MSFT,604,-0.97
2025-01-01 09:45:40,MSFT,589,-0.4
2025-01-01 09:45:41,MSFT,345,-0.71
2025-01-01 09:45:42,MSFT,527,-0.24
2025-01-01 09:45:43,MSFT,265,0.47
2025-01-01 09:45:44,MSFT,752,-0.9
2025-01-01 09:45:45,MSFT,357,0.7
2025-01-01 09:45:46,MSFT,682,-0.27
2025-01-01 09:45:47,MSFT,700,-0.25
2025-01-01 09:45:48,MSFT,274,-0.87
2025-01-01 09:45:49,MSFT,824,0.87
2025-01-01 09:45:50,MSFT,118,0.92
2025-01-01 09:45:51,MSFT,213,-0.84
2025-01-01 09:45:52,MSFT,913,0.92
2025-01-01 09:45:53,MSFT,984,-0.68
2025-01-01 09:45:54,MSFT,858,-0.49
2025-01-01 09:45:55,MSFT,220,-0.21
2025-01-01 09:45:56,MSFT,904,-0.98
2025-01-01 09:45:57,MSFT,636,0.77
2025-01-01 09:45:58,MSFT,662,0.6
2025-01-01 09:45:59,MSFT,378,0.67
2025-01-01 09:46:00,MSFT,244,0.06
2025-01-01 09:46:01,MSFT,206,0.59
2025-01-01 09:46:02,MSFT,818,0.53
2025-01-01 09:46:03,MSFT,980,0.84
2025-01-01 09:46:04,MSFT,504,0.25
2025-01-01 09:46:05,MSFT,494,0.62
2025-01-01 09:46:06,MSFT,990,0.41
2025-01-01 09:46:07,MSFT,542,0.45
2025-01-01 09:46:08,MSFT,784,-0.31
2025-01-01 09:46:09,MSFT,954,-0.25
2025-01-01 09:46:10,MSFT,174,-0.18
2025-01-01 09:46:11,MSFT,960,-0.61
2025-01-01 09:46:12,MSFT,245,0.07
2025-01-01 09:46:13,MSFT,143,-0.28
2025-01-01 09:46:14,MSFT,379,-0.49
2025-01-01 09:46:15,MSFT,494,-0.05
2025-01-01 09:46:16,MSFT,192,0.32
2025-01-01 09:46:17,MSFT,707,-0.38
2025-01-01 09:46:18,MSFT,959,-0.2
2025-01-01 09:46:19,MSFT,142,0.54
2025-01-01 09:46:20,MSFT,577,0.87
2025-01-01 09:46:21,MSFT,687,-0.13
2025-01-01 09:46:22,MSFT,616,0.91
2025-01-01 09:46:23,MSFT,990,-0.44
2025-01-01 09:46:24,MSFT,843,0.77
2025-01-01 09:46:25,MSFT,760,0.67
2025-01-01 09:46:26,MSFT,440,0.86
2025-01-01 09:46:27,MSFT,664,0.72
2025-01-01 09:46:28,MSFT,324,-0.07
2025-01-01 09:46:29,MSFT,635,-0.99
2025-01-01 09:46:30,MSFT,890,0.76
2025-01-01 09:46:31,MSFT,628,-0.96
2025-01-01 09:46:32,MSFT,669,-0.71
2025-01-01 09:46:33,MSFT,361,0.89
2025-01-01 09:46:34,MSFT,127,-0.77
2025-01-01 09:46:35,MSFT,598,-0.33
2025-01-01 09:46:36,MSFT,906,0.13
2025-01-01 09:46:37,MSFT,343,0.49
2025-01-01 09:46:38,MSFT,314,0.2
2025-01-01 09:46:39,MSFT,387,0.24
2025-01-01 09:30:00,GOOGL,896,-0.11
2025-01-01 09:30:01,GOOGL,369,-0.7
2025-01-01 09:30:02,GOOGL,307,-0.33
2025-01-01 09:30:03,GOOGL,661,-0.6
2025-01-01 09:30:04,GOOGL,200,0.21
2025-01-01 09:30:05,GOOGL,204,-0.22
2025-01-01 09:30:06,GOOGL,182,0.56
2025-01-01 09:30:07,GOOGL,424,0.74
2025-01-01 09:30:08,GOOGL,796,0.52
2025-01-01 09:30:09,GOOGL,328,0.59
2025-01-01 09:30:10,GOOGL,751,-0.16
2025-01-01 09:30:11,GOOGL,483,0.25
2025-01-01 09:30:12,GOOGL,298,0.45
2025-01-01 09:30:13,GOOGL,126,-0.51
2025-01-01 09:30:14,GOOGL,496,-0.57
2025-01-01 09:30:15,GOOGL,237,-0.79
2025-01-01 09:30:16,GOOGL,797,0.1
2025-01-01 09:30:17,GOOGL,251,-0.7
2025-01-01 09:30:18,GOOGL,472,0.59
2025-01-01 09:30:19,GOOGL,490,-0.97
2025-01-01 09:30:20,GOOGL,885,-0.35
2025-01-01 09:30:21,GOOGL,518,0.99
2025-01-01 09:30:22,GOOGL,563,-0.33
2025-01-01 09:30:23,GOOGL,759,0.87
2025-01-01 09:30:24,GOOGL,505,0.01
2025-01-01 09:30:25,GOOGL,939,-0.49
2025-01-01 09:30:26,GOOGL,785,0.37
2025-01-01 09:30:27,GOOGL,395,-0.04
2025-01-01 09:30:28,GOOGL,712,0.32
2025-01-01 09:30:29,GOOGL,537,0.17
2025-01-01 09:30:30,GOOGL,976,0.98
2025-01-01 09:30:31,GOOGL,747,-0.56
2025-01-01 09:30:32,GOOGL,977,0.6
2025-01-01 09:30:33,GOOGL,438,-0.17
2025-01-01 09:30:34,GOOGL,960,-0.83
2025-01-01 09:30:35,GOOGL,867,-0.64
2025-01-01 09:30:36,GOOGL,332,0.23
2025-01-01 09:30:37,GOOGL,500,0.68
2025-01-01 09:30:38,GOOGL,161,-0.09
2025-01-01 09:30:39,GOOGL,801,-0.83
2025-01-01 09:30:40,GOOGL,982,-0.91
2025-01-01 09:30:41,GOOGL,897,0.38
2025-01-01 09:30:42,GOOGL,287,-0.06
2025-01-01 09:30:43,GOOGL,205,0.11
2025-01-01 09:30:44,GOOGL,701,0.14
2025-01-01 09:30:45,GOOGL,966,0.35
2025-01-01 09:30:46,GOOGL,357,-0.01
2025-01-01 09:30:47,GOOGL,665,0.43
2025-01-01 09:30:48,GOOGL,325,0.17
2025-01-01 09:30:49,GOOGL,308,0.02
2025-01-01 09:30:50,GOOGL,266,0.64
2025-01-01 09:30:51,GOOGL,639,-0.47
2025-01-01 09:30:52,GOOGL,413,-0.22
2025-01-01 09:30:53,GOOGL,510,-0.31
2025-01-01 09:30:54,GOOGL,687,-0.77
2025-01-01 09:30:55,GOOGL,763,-0.23
2025-01-01 09:30:56,GOOGL,121,0.72
2025-01-01 09:30:57,GOOGL,559,-0.34
2025-01-01 09:30:58,GOOGL,995,0.89
2025-01-01 09:30:59,GOOGL,177,0.56
2025-01-01 09:31:00,GOOGL,233,0.92
2025-01-01 09:31:01,GOOGL,205,0.76
2025-01-01 09:31:02,GOOGL,168,0.53
2025-01-01 09:31:03,GOOGL,928,0.56
2025-01-01 09:31:04,GOOGL,239,-0.71
2025-01-01 09:31:05,GOOGL,789,-0.3
2025-01-01 09:31:06,GOOGL,404,-0.97
2025-01-01 09:31:07,GOOGL,592,-0.97
2025-01-01 09:31:08,GOOGL,532,0.42
2025-01-01 09:31:09,GOOGL,267,-0.58
2025-01-01 09:31:10,GOOGL,799,0.22
2025-01-01 09:31:11,GOOGL,968,0.07
2025-01-01 09:31:12,GOOGL,295,-0.82
2025-01-01 09:31:13,GOOGL,298,0.82
2025-01-01 09:31:14,GOOGL,674,-0.59
2025-01-01 09:31:15,GOOGL,453,0.6
2025-01-01 09:31:16,GOOGL,585,-0.89
2025-01-01 09:31:17,GOOGL,802,-0.94
2025-01-01 09:31:18,GOOGL,895,-0.72
2025-01-01 09:31:19,GOOGL,852,0.6
2025-01-01 09:31:20,GOOGL,662,-0.3
2025-01-01 09:31:21,GOOGL,594,-0.64
2025-01-01 09:31:22,GOOGL,445,-0.15
2025-01-01 09:31:23,GOOGL,366,-0.54
2025-01-01 09:31:24,GOOGL,884,0.97
2025-01-01 09:31:25,GOOGL,626,-0.11
2025-01-01 09:31:26,GOOGL,850,0.46
2025-01-01 09:31:27,GOOGL,210,-0.06
2025-01-01 09:31:28,GOOGL,514,0.17
2025-01-01 09:31:29,GOOGL,815,-0.5
2025-01-01 09:31:30,GOOGL,392,0.53
2025-01-01 09:31:31,GOOGL,649,0.12
2025-01-01 09:31:32,GOOGL,600,0.02
2025-01-01 09:31:33,GOOGL,934,-0.83
2025-01-01 09:31:34,GOOGL,157,-0.71
2025-01-01 09:31:35,GOOGL,173,-0.98
2025-01-01 09:31:36,GOOGL,805,-0.49
2025-01-01 09:31:37,GOOGL,393,0.03
2025-01-01 09:31:38,GOOGL,961,-0.99
2025-01-01 09:31:39,GOOGL,959,-0.88
2025-01-01 09:31:40,GOOGL,441,0.35
2025-01-01 09:31:41,GOOGL,800,0.5
2025-01-01 09:31:42,GOOGL,502,-0.27
2025-01-01 09:31:43,GOOGL,947,0.88
2025-01-01 09:31:44,GOOGL,195,-0.95
2025-01-01 09:31:45,GOOGL,398,0.63
2025-01-01 09:31:46,GOOGL,743,-0.23
2025-01-01 09:31:47,GOOGL,972,-0.75
2025-01-01 09:31:48,GOOGL,178,-0.92
2025-01-01 09:31:49,GOOGL,328,0.05
2025-01-01 09:31:50,GOOGL,555,0.37
2025-01-01 09:31:51,GOOGL,640,0.5
2025-01-01 09:31:52,GOOGL,955,0.12
2025-01-01 09:31:53,GOOGL,532,-0.27
2025-01-01 09:31:54,GOOGL,155,-0.87
2025-01-01 09:31:55,GOOGL,896,0.53
2025-01-01 09:31:56,GOOGL,697,0.65
2025-01-01 09:31:57,GOOGL,996,-0.29
2025-01-01 09:31:58,GOOGL,722,0.43
2025-01-01 09:31:59,GOOGL,800,-0.04
2025-01-01 09:32:00,GOOGL,505,0.04
2025-01-01 09:32:01,GOOGL,779,-0.03
2025-01-01 09:32:02,GOOGL,460,0.74
2025-01-01 09:32:03,GOOGL,325,0.41
2025-01-01 09:32:04,GOOGL,414,0.23
2025-01-01 09:32:05,GOOGL,235,-0.46
2025-01-01 09:32:06,GOOGL,500,0.65
2025-01-01 09:32:07,GOOGL,316,0.67
2025-01-01 09:32:08,GOOGL,354,0.86
2025-01-01 09:32:09,GOOGL,410,0.49
2025-01-01 09:32:10,GOOGL,646,-0.47
2025-01-01 09:32:11,GOOGL,630,0.39
2025-01-01 09:32:12,GOOGL,880,-0.46
2025-01-01 09:32:13,GOOGL,374,-0.81
2025-01-01 09:32:14,GOOGL,565,0.82
2025-01-01 09:32:15,GOOGL,784,0.31
2025-01-01 09:32:16,GOOGL,237,0.03
2025-01-01 09:32:17,GOOGL,150,0.91
2025-01-01 09:32:18,GOOGL,574,0.18
2025-01-01 09:32:19,GOOGL,248,-0.88
2025-01-01 09:32:20,GOOGL,438,0.88
2025-01-01 09:32:21,GOOGL,681,0.44
2025-01-01 09:32:22,GOOGL,863,-0.69
2025-01-01 09:32:23,GOOGL,555,0.48
2025-01-01 09:32:24,GOOGL,952,0.91
2025-01-01 09:32:25,GOOGL,826,0.88
2025-01-01 09:32:26,GOOGL,826,0.06
2025-01-01 09:32:27,GOOGL,338,-0.61
2025-01-01 09:32:28,GOOGL,243,-0.58
2025-01-01 09:32:29,GOOGL,891,0.74
2025-01-01 09:32:30,GOOGL,401,0.74
2025-01-01 09:32:31,GOOGL,622,-0.1
2025-01-01 09:32:32,GOOGL,406,0.7
2025-01-01 09:32:33,GOOGL,436,0.39
2025-01-01 09:32:34,GOOGL,901,-0.23
2025-01-01 09:32:35,GOOGL,632,0.06
2025-01-01 09:32:36,GOOGL,839,0.43
2025-01-01 09:32:37,GOOGL,720,-0.72
2025-01-01 09:32:38,GOOGL,621,0.95
2025-01-01 09:32:39,GOOGL,940,0.65
2025-01-01 09:32:40,GOOGL,722,0.61
2025-01-01 09:32:41,GOOGL,636,0.22
2025-01-01 09:32:42,GOOGL,737,-0.95
2025-01-01 09:32:43,GOOGL,882,0.46
2025-01-01 09:32:44,GOOGL,959,0.19
2025-01-01 09:32:45,GOOGL,952,0.69
2025-01-01 09:32:46,GOOGL,302,-0.03
2025-01-01 09:32:47,GOOGL,736,-0.55
2025-01-01 09:32:48,GOOGL,588,0.0
2025-01-01 09:32:49,GOOGL,313,-0.22
2025-01-01 09:32:50,GOOGL,564,0.81
2025-01-01 09:32:51,GOOGL,600,-0.03
2025-01-01 09:32:52,GOOGL,557,0.86
2025-01-01 09:32:53,GOOGL,219,0.2
2025-01-01 09:32:54,GOOGL,142,-0.69
2025-01-01 09:32:55,GOOGL,362,-0.85
2025-01-01 09:32:56,GOOGL,269,0.97
2025-01-01 09:32:57,GOOGL,702,0.41
2025-01-01 09:32:58,GOOGL,842,-0.72
2025-01-01 09:32:59,GOOGL,417,0.85
2025-01-01 09:33:00,GOOGL,419,-0.31
2025-01-01 09:33:01,GOOGL,777,-0.28
2025-01-01 09:33:02,GOOGL,308,-0.42
2025-01-01 09:33:03,GOOGL,511,-0.41
2025-01-01 09:33:04,GOOGL,795,-0.42
2025-01-01 09:33:05,GOOGL,631,-0.01
2025-01-01 09:33:06,GOOGL,187,0.56
2025-01-01 09:33:07,GOOGL,680,-0.01
2025-01-01 09:33:08,GOOGL,259,0.32
2025-01-01 09:33:09,GOOGL,718,0.92
2025-01-01 09:33:10,GOOGL,501,-0.82
2025-01-01 09:33:11,GOOGL,981,-0.29
2025-01-01 09:33:12,GOOGL,266,-0.75
2025-01-01 09:33:13,GOOGL,267,-0.77
2025-01-01 09:33:14,GOOGL,416,0.64
2025-01-01 09:33:15,GOOGL,648,-0.52
2025-01-01 09:33:16,GOOGL,178,0.16
2025-01-01 09:33:17,GOOGL,430,-0.61
2025-01-01 09:33:18,GOOGL,860,0.02
2025-01-01 09:33:19,GOOGL,965,0.75
2025-01-01 09:33:20,GOOGL,333,-0.66
2025-01-01 09:33:21,GOOGL,723,-0.15
2025-01-01 09:33:22,GOOGL,851,-0.63
2025-01-01 09:33:23,GOOGL,100,0.06
2025-01-01 09:33:24,GOOGL,436,-0.61
2025-01-01 09:33:25,GOOGL,163,0.73
2025-01-01 09:33:26,GOOGL,709,0.64
2025-01-01 09:33:27,GOOGL,302,0.71
2025-01-01 09:33:28,GOOGL,703,0.77
2025-01-01 09:33:29,GOOGL,569,-0.77
2025-01-01 09:33:30,GOOGL,999,0.34
2025-01-01 09:33:31,GOOGL,270,-0.48
2025-01-01 09:33:32,GOOGL,965,0.74
2025-01-01 09:33:33,GOOGL,888,0.95
2025-01-01 09:33:34,GOOGL,746,0.78
2025-01-01 09:33:35,GOOGL,330,0.51
2025-01-01 09:33:36,GOOGL,306,0.85
2025-01-01 09:33:37,GOOGL,904,0.69
2025-01-01 09:33:38,GOOGL,947,0.03
2025-01-01 09:33:39,GOOGL,146,0.25
2025-01-01 09:33:40,GOOGL,382,0.33
2025-01-01 09:33:41,GOOGL,687,0.46
2025-01-01 09:33:42,GOOGL,979,-0.81
2025-01-01 09:33:43,GOOGL,332,-0.65
2025-01-01 09:33:44,GOOGL,486,0.85
2025-01-01 09:33:45,GOOGL,135,-0.81
2025-01-01 09:33:46,GOOGL,365,0.62
2025-01-01 09:33:47,GOOGL,906,0.7
2025-01-01 09:33:48,GOOGL,845,-0.15
2025-01-01 09:33:49,GOOGL,685,-0.38
2025-01-01 09:33:50,GOOGL,616,0.69
2025-01-01 09:33:51,GOOGL,733,-0.93
2025-01-01 09:33:52,GOOGL,705,-0.92
2025-01-01 09:33:53,GOOGL,896,-0.88
2025-01-01 09:33:54,GOOGL,315,0.92
2025-01-01 09:33:55,GOOGL,741,0.47
2025-01-01 09:33:56,GOOGL,857,0.05
2025-01-01 09:33:57,GOOGL,871,0.77
2025-01-01 09:33:58,GOOGL,974,-0.38
2025-01-01 09:33:59,GOOGL,185,-0.19
2025-01-01 09:34:00,GOOGL,607,0.51
2025-01-01 09:34:01,GOOGL,201,-0.08
2025-01-01 09:34:02,GOOGL,454,-0.98
2025-01-01 09:34:03,GOOGL,281,0.37
2025-01-01 09:34:04,GOOGL,762,0.51
2025-01-01 09:34:05,GOOGL,677,-0.69
2025-01-01 09:34:06,GOOGL,197,-0.77
2025-01-01 09:34:07,GOOGL,754,0.56
2025-01-01 09:34:08,GOOGL,350,0.19
2025-01-01 09:34:09,GOOGL,442,0.79
2025-01-01 09:34:10,GOOGL,861,0.73
2025-01-01 09:34:11,GOOGL,693,-0.14
2025-01-01 09:34:12,GOOGL,689,-0.8
2025-01-01 09:34:13,GOOGL,201,-0.5
2025-01-01 09:34:14,GOOGL,151,0.79
2025-01-01 09:34:15,GOOGL,140,-0.89
2025-01-01 09:34:16,GOOGL,587,0.18
2025-01-01 09:34:17,GOOGL,251,-0.35
2025-01-01 09:34:18,GOOGL,754,0.51
2025-01-01 09:34:19,GOOGL,387,0.87
2025-01-01 09:34:20,GOOGL,488,-0.94
2025-01-01 09:34:21,GOOGL,405,0.44
2025-01-01 09:34:22,GOOGL,530,-0.42
2025-01-01 09:34:23,GOOGL,398,-0.24
2025-01-01 09:34:24,GOOGL,864,0.86
2025-01-01 09:34:25,GOOGL,706,0.77
2025-01-01 09:34:26,GOOGL,337,0.91
2025-01-01 09:34:27,GOOGL,328,-0.5
2025-01-01 09:34:28,GOOGL,412,0.99
2025-01-01 09:34:29,GOOGL,225,-0.92
2025-01-01 09:34:30,GOOGL,168,-0.02
